"TournamentId","GameId","TournamentName","StartDate","EndDate","Location","Teamplay","TotalUSDPrize"
17332,204,"VSGC Weekly 4/9/15","2015-04-09","2015-04-09","Pompano Beach, Florida",0,180
10014,245,"CCS Last Chance Season 1","2015-03-05","2015-04-08","Online",1,8000
10579,371,"Dingit.tv Invitational #1","2015-04-08","2015-04-08","Online",1,1000
9954,164,"EU Challenger Series Spring 2015","2015-02-17","2015-04-08","offline",1,22757.6
11608,362,"Go4FIFA Germany März 2015 Finals (FIFA 15, PC)","2015-04-08","2015-04-08","Online",0,107.83
10572,231,"MSI Dragon Battle #4","2015-04-06","2015-04-08","Online",1,2163.88
9955,164,"NA Challenger Series Spring 2015","2015-02-17","2015-04-08","offline",1,25000
11497,339,"NLBC #116 (USFIV)","2015-04-08","2015-04-08","Brooklyn, New York, USA",0,185
9956,151,"SHOUTcraft: Prime vs. yoeFW","2015-04-08","2015-04-08","online",1,500
13482,204,"Smash @ Xanadu 2015-04-08 (SSBM)","2015-04-08","2015-04-08","Baltimore, Maryland, USA",0,275
9958,151,"Battle of the Ladder Heroes - March","2015-04-07","2015-04-07","online",0,350
16970,374,"CFL Smackdown 24 (SSB4)","2015-04-07","2015-04-07","Orlando, Florida",0,129
24910,352,"ESL Go4Crossfire Europe March 2015 Finals","2015-04-07","2015-04-07","Europe",1,1086.78
20304,204,"Get Smashed At The Foundry #40","2015-04-07","2015-04-07","San Francisco, California",0,315
13530,374,"Smash @ Xanadu 2015-04-07 (SSB4)","2015-04-07","2015-04-07","Baltimore, Maryland, USA",0,305
41075,547,"Titled Tuesday 8","2015-04-07","2015-04-07","Online",0,1000
34036,204,"Beauty 10 (SSBM Doubles)","2015-04-02","2015-04-06","Gothenburg, Sweden",1,587.84
21262,204,"Beauty 10 (SSBM Singles)","2015-04-02","2015-04-06","Gothenburg, Sweden",0,705.42
9899,274,"Gamers Assembly 2015 (BF4)","2015-04-04","2015-04-06","Poitiers, France",1,4325.33
9897,264,"Gamers Assembly 2015 (COD4:MW)","2015-04-04","2015-04-06","Poitiers, France",1,2703.33
9900,364,"Gamers Assembly 2015 (CoD:AW)","2015-04-04","2015-04-06","Poitiers, France",1,10813.31
9892,245,"Gamers Assembly 2015 (CS:GO Open)","2015-04-04","2015-04-06","Poitiers, France",1,2703.33
9891,245,"Gamers Assembly 2015 (CS:GO Pro)","2015-04-04","2015-04-06","Poitiers, France",1,20000
9910,362,"Gamers Assembly 2015 (FIFA 2015)","2015-04-04","2015-04-06","Poitiers, France",0,1621.99
9905,328,"Gamers Assembly 2015 (HearthStone)","2015-04-04","2015-04-06","Poitiers, France",0,5082.26
9909,371,"Gamers Assembly 2015 (HotS)","2015-04-04","2015-04-06","Poitiers, France",1,5406.66
9893,164,"Gamers Assembly 2015 (LoL)","2015-04-04","2015-04-06","Poitiers, France",1,10813.31
9903,151,"Gamers Assembly 2015 (SC2)","2015-04-04","2015-04-06","Poitiers, France",0,5406.66
9895,254,"Gamers Assembly 2015 (ShootMania - Battle)","2015-04-04","2015-04-06","Poitiers, France",1,1081.34
9894,254,"Gamers Assembly 2015 (ShootMania - Elite)","2015-04-04","2015-04-06","Poitiers, France",1,4865.99
9896,254,"Gamers Assembly 2015 (ShootMania - Siege)","2015-04-04","2015-04-06","Poitiers, France",1,1081.34
9902,351,"Gamers Assembly 2015 (SMITE)","2015-04-04","2015-04-06","Poitiers, France",1,3243.99
9898,335,"Gamers Assembly 2015 (TF2)","2015-04-04","2015-04-06","Poitiers, France",1,4622.54
9907,359,"Gamers Assembly 2015 (TM2: Canyon)","2015-04-04","2015-04-06","Poitiers, France",0,540.66
9906,272,"Gamers Assembly 2015 (TM2: Stadium - Dirt)","2015-04-04","2015-04-06","Poitiers, France",0,1081.34
9904,272,"Gamers Assembly 2015 (TM2: Stadium)","2015-04-04","2015-04-06","Poitiers, France",0,1621.99
42254,658,"Gamers Assembly 2015 (TM2: Valley)","2015-04-04","2015-04-06","Poitiers, France",0,540.66
9908,339,"Gamers Assembly 2015 (USFIV)","2015-04-04","2015-04-06","Poitiers, France",0,3243.99
9901,345,"Gamers Assembly 2015 (WoT)","2015-04-04","2015-04-06","Poitiers, France",1,2270.79
11874,362,"Go4FIFA Germany März 2015 Finals (FIFA 15, PS4)","2015-04-06","2015-04-06","Online",0,109.34
9913,245,"i54 (CS:GO)","2015-04-03","2015-04-06","Coventry, United Kingdom",1,14929.31
12081,231,"i54 (Dota 2)","2015-04-03","2015-04-06","Coventry, United Kingdom",1,5971.71
10805,384,"i54 (H2A)","2015-04-03","2015-04-06","Coventry, United Kingdom",1,4478.8
9914,328,"i54 (HS)","2015-04-03","2015-04-06","Coventry, United Kingdom",0,2985.87
9915,164,"i54 (LoL)","2015-04-03","2015-04-06","Coventry, United Kingdom",1,7464.66
9940,151,"Lycan League April #2","2015-04-06","2015-04-06","online",0,100
9929,151,"Madals Showmatch: DongRaeGu vs. Arthur","2015-04-06","2015-04-06","online",0,200
9870,245,"Rendevouz Resurrection #2","2015-04-03","2015-04-06","Skövde, Sweden",1,3864.3
9916,164,"VCS Spring 2015","2014-11-15","2015-04-06","Online",1,70035.32
9869,157,"125 FPS Sunday Cup #3","2015-04-05","2015-04-05","Online",0,109.69
9863,245,"Copenhagen Games 2015 (CS:GO Female)","2015-04-01","2015-04-05","Copenhagen, Denmark",1,7204.71
9862,245,"Copenhagen Games 2015 (CS:GO)","2015-04-01","2015-04-05","Copenhagen, Denmark",1,27958.6
9867,362,"Copenhagen Games 2015 (FIFA 15)","2015-04-01","2015-04-05","Copenhagen, Denmark",0,2677.2
9865,328,"Copenhagen Games 2015 (HS)","2015-04-01","2015-04-05","Copenhagen, Denmark",0,1338.6
9866,164,"Copenhagen Games 2015 (LoL)","2015-04-01","2015-04-05","Copenhagen, Denmark",1,2007.9
9864,151,"Copenhagen Games 2015 (StarCraft II)","2015-04-01","2015-04-05","Copenhagen, Denmark",0,10000
10070,245,"CS Select #6","2015-04-05","2015-04-05","Online",1,300
23568,152,"Defiler Tour 69","2015-04-05","2015-04-05","Online",0,75
26576,352,"ESL Go4CrossFire #115 Europe","2015-04-05","2015-04-05","Online",1,271.7
12709,407,"ESL Go4Evolve EU #5","2015-04-05","2015-04-05","online",1,162.26
15093,151,"ESL SC2 Americas Open #10","2015-04-05","2015-04-05","online",0,50
9950,364,"Gfinity Open #1 (CoD:AW)","2015-04-04","2015-04-05","London, United Kingdom",1,14920
10197,274,"Go4BF4 Cup #63","2015-04-05","2015-04-05","Online",1,108.95
11132,364,"Go4CoD:AW PS4 EU Cup #8","2015-04-05","2015-04-05","Online",1,109.69
11116,364,"Go4CoD:AW Xbone EU Cup #8","2015-04-05","2015-04-05","Online",1,109.69
9938,245,"Go4CS:GO EU #141","2015-04-05","2015-04-05","Online",1,109.69
10310,231,"Go4Dota2 EU Cup #1","2015-04-05","2015-04-05","Online",1,381.33
10476,362,"Go4FIFA EU #27 (FIFA 15, PC)","2015-04-05","2015-04-05","Online",0,54.48
11558,362,"Go4FIFA EU #9 (FIFA 15, One)","2015-04-05","2015-04-05","Online",0,54.48
10565,362,"Go4FIFA EU #9 (FIFA 15, PS4)","2015-04-05","2015-04-05","Online",0,54.48
11596,362,"Go4FIFA Germany Cup #26 (FIFA 15, PC)","2015-04-05","2015-04-05","Online",0,54.48
12454,362,"Go4FIFA Germany Cup #28 (FIFA 15, One)","2015-04-05","2015-04-05","Online",0,54.48
11844,362,"Go4FIFA Germany Cup #28 (FIFA 15, PS4)","2015-04-05","2015-04-05","Online",0,54.48
10265,381,"Go4GW2 EU #23","2015-04-05","2015-04-05","Online",1,548.45
10255,381,"Go4GW2 NA #23","2015-04-05","2015-04-05","Online",1,500
10661,371,"Go4Heroes EU #18","2015-04-05","2015-04-05","online",1,100
14107,371,"Go4Heroes NA #18","2015-04-05","2015-04-05","online",1,100
9977,164,"Go4LoL EUNE #240","2015-04-05","2015-04-05","online",1,488.25
9943,164,"Go4LoL EUW #240","2015-04-05","2015-04-05","online",1,491.28
10821,151,"Go4SC2 EU #460","2015-04-05","2015-04-05","online",0,162.26
34357,339,"Hypespotting 4 (USFIV)","2015-04-04","2015-04-05","Glasgow",0,15000
10419,231,"InsideDOTA Challenge #1","2015-04-02","2015-04-05","Online",1,4000
11050,371,"Leifeng Cup: Monthly Cup #3 (HotS)","2015-03-21","2015-04-05","online",1,7733.32
10997,245,"Logitech CS:GO Invitational","2015-03-30","2015-04-05","Online",1,1272
9917,245,"MCS Open Season 2 Finals (CS:GO)","2015-04-03","2015-04-05","Moscow, Russia",1,8850
14766,364,"MLG SnD 250 Series 04-05 (2v2)","2015-04-05","2015-04-05","Online",1,425
11148,364,"MLG Variant 250 Series 04-05","2015-04-05","2015-04-05","Online",1,325
9883,332,"NorCal Regionals 2015 (BlazBlue)","2015-04-03","2015-04-05","Sacramento, California, USA",0,0
9880,388,"NorCal Regionals 2015 (DoA5:LR)","2015-04-03","2015-04-05","Sacramento, California, USA",0,0
9879,375,"NorCal Regionals 2015 (GGXrd)","2015-04-03","2015-04-05","Sacramento, California, USA",0,0
9882,333,"NorCal Regionals 2015 (Killer Instinct)","2015-04-03","2015-04-05","Sacramento, California, USA",0,0
9884,241,"NorCal Regionals 2015 (KoFXIII)","2015-04-03","2015-04-05","Sacramento, California, USA",0,0
9886,194,"NorCal Regionals 2015 (MvC2)","2015-04-03","2015-04-05","Sacramento, California, USA",0,0
9881,331,"NorCal Regionals 2015 (Project M)","2015-04-03","2015-04-05","Sacramento, California, USA",0,0
9885,167,"NorCal Regionals 2015 (SFIII:3rd Strike)","2015-04-03","2015-04-05","Sacramento, California, USA",0,0
9876,374,"NorCal Regionals 2015 (SSB4)","2015-04-03","2015-04-05","Sacramento, California, USA",0,0
9878,204,"NorCal Regionals 2015 (SSBM)","2015-04-03","2015-04-05","Sacramento, California, USA",0,0
9888,166,"NorCal Regionals 2015 (SSFII Turbo)","2015-04-03","2015-04-05","Sacramento, California, USA",0,0
9890,249,"NorCal Regionals 2015 (UMvC3 7v7 NorCal vs SoCal)","2015-04-03","2015-04-05","Sacramento, California, USA",1,0
9877,249,"NorCal Regionals 2015 (UMvC3)","2015-04-03","2015-04-05","Sacramento, California, USA",0,0
9887,390,"NorCal Regionals 2015 (UN Inbirth)","2015-04-03","2015-04-05","Sacramento, California, USA",0,0
9889,339,"NorCal Regionals 2015 (USFIV 3v3)","2015-04-03","2015-04-05","Sacramento, California, USA",1,0
9875,339,"NorCal Regionals 2015 (USFIV)","2015-04-03","2015-04-05","Sacramento, California, USA",0,15000
10516,351,"Smite Pro League - Season 2 Spring EU","2015-03-07","2015-04-05","Online",1,14750
10517,351,"Smite Pro League - Season 2 Spring NA","2015-03-07","2015-04-05","Online",1,14750
11354,151,"Team Gravity's Fight Night 2015 - #13","2015-04-05","2015-04-05","online",0,100
12550,245,"The Gathering 2015 (CS:GO)","2015-04-01","2015-04-05","Hamar, Norway",1,1827.76
12551,231,"The Gathering 2015 (Dota 2)","2015-04-01","2015-04-05","Hamar, Norway",1,1827.76
12552,164,"The Gathering 2015 (LoL)","2015-04-01","2015-04-05","Hamar, Norway",1,1827.76
12553,151,"The Gathering 2015 (SC2)","2015-04-01","2015-04-05","Hamar, Norway",0,365.56
15661,151,"The Party 13","2015-04-04","2015-04-05","Netherlands",0,662.7
9912,328,"The Pinnacle 4","2015-04-03","2015-04-05","Online",0,5000
9868,151,"WCS 2015 Season 1 Premier League","2015-01-14","2015-04-05","Online / Cologne, Germany / Burbank, USA / Poitiers, France",0,217000
9911,328,"Xfinity Hearthstone Invitational I","2015-04-04","2015-04-05","Online",0,10000
34471,382,"Aftermath","2015-04-01","2015-04-04","Online",1,2000
13852,245,"CS:GO Mini LAN","2015-04-04","2015-04-04","Newton, MA",1,300
11528,151,"desRow's NA Weekly - #7","2015-04-04","2015-04-04","online",0,100
12728,407,"ESL Go4Evolve EU March Finals","2015-04-04","2015-04-04","online",1,378.61
21794,204,"Full Bloom 1 (SSBM)","2015-04-04","2015-04-04","Bloomington, Indiana",0,920
13793,371,"Go4Heroes EU Monthly Finals March 2015","2015-04-04","2015-04-04","online",1,250
16355,371,"Go4Heroes NA Monthly Finals March 2015","2015-04-04","2015-04-04","Online",1,250
13349,351,"Go4Smite Brasil #5","2015-04-04","2015-04-04","Online",1,127.93
21783,204,"Mayhem April 2015 (Doubles)","2015-04-04","2015-04-04","South Pasadena, California",1,370
20246,204,"Mayhem April 2015 (Singles)","2015-04-04","2015-04-04","South Pasadena, California",0,880
9961,151,"OlimoLeague Week #26","2015-04-04","2015-04-04","Online",0,150
21775,204,"SSS @ MGC 2015-04-04","2015-04-04","2015-04-04","Merrimack, New Hampshire",0,50
13966,204,"SWEET XX (SSBM Doubles)","2015-04-04","2015-04-04","East Lansing, Michigan, USA",1,480
13965,204,"SWEET XX (SSBM Singles)","2015-04-04","2015-04-04","East Lansing, Michigan, USA",0,1488
14524,242,"Thailand HTS 2015: Cycle 2","2015-03-05","2015-04-04","Thailand",1,4319.66
12100,164,"Turkish Champions League Winter 2015","2015-01-24","2015-04-04","İstanbul, Turkey",1,11210.34
11150,364,"UMG/MLG 2K Series 04-04","2015-04-04","2015-04-04","Online",1,1685
11932,328,"ZOTAC Cup Hearthstone #51 (NA)","2015-04-04","2015-04-04","Online",0,100
9987,371,"ZOTAC Cup Heroes of the Storm #4 (EU)","2015-04-04","2015-04-04","online",1,271.54
9978,328,"Blackrock Mountain Launch Invitational","2015-04-03","2015-04-03","online",0,5000
9962,151,"Friday Night Bad Manners KOTH - Week 15","2015-04-03","2015-04-03","online",0,50
27086,371,"Friday Night Fights #3","2015-04-03","2015-04-03","Online",1,100
9860,231,"GEST SEA Cup 2015","2015-03-19","2015-04-03","Online",1,3000
10102,346,"Кубка 4game VII","2015-04-03","2015-04-03","Online",1,2675.2
13441,335,"ETF2L 6v6 Season 20","2015-01-25","2015-04-02","Europe",1,3290.7
13443,335,"ETF2L 6v6 Season 20 High","2015-01-25","2015-04-02","Europe",1,782.6
10018,164,"Latin America Cup 2015 - LAN Opening Cup","2015-02-10","2015-04-02","online",1,12500
9939,151,"Lycan League April #1","2015-04-02","2015-04-02","online",0,100
10069,245,"CS Select #5","2015-04-01","2015-04-01","Online",1,300
9849,371,"ESL Heroes Major League - EU Season 1","2015-02-03","2015-04-01","online",1,4200
10019,164,"Latin America Cup 2015 - LAS Opening Cup","2015-02-09","2015-04-01","online",1,12500
14782,364,"MLG SnD 250 Series 04-01 (2v2)","2015-04-01","2015-04-01","Online",1,300
11494,339,"NLBC #115 (USFIV)","2015-04-01","2015-04-01","Brooklyn, New York, USA",0,145
13479,204,"Smash @ Xanadu 2015-04-01 (SSBM)","2015-04-01","2015-04-01","Baltimore, Maryland, USA",0,320
16969,204,"CFL Smackdown 23 (SSBM)","2015-03-31","2015-03-31","Orlando, Florida",0,108
9831,362,"ESL Frühlingsmeisterschaft 2015 FIFA Cup #5","2015-03-31","2015-03-31","Online",0,172.56
9832,164,"ESL Frühlingsmeisterschaft 2015 LoL Cup #5","2015-03-31","2015-03-31","Online",1,1078.5
9830,151,"ESL Frühlingsmeisterschaft 2015 SC2 Cup #5","2015-03-31","2015-03-31","Online",0,258.85
20303,204,"Get Smashed At The Foundry #39","2015-03-31","2015-03-31","San Francisco, California",0,335
10550,151,"Go4SC2 February 2015 Monthly Finals","2015-03-31","2015-03-31","online",0,648.78
13529,374,"Smash @ Xanadu 2015-03-31 (SSB4)","2015-03-31","2015-03-31","Baltimore, Maryland, USA",0,295
9829,151,"2v2 Ting Cup","2015-03-20","2015-03-30","online",1,5000
9861,157,"4SeasonsGaming Summer Duel Finals","2015-02-14","2015-03-30","Online (Australia)",0,420.36
11535,151,"desRow's NA Monthly Final - March 2015","2015-03-30","2015-03-30","online",0,250
13999,374,"DVDA 8 (SSB4 Doubles)","2015-03-30","2015-03-30","Las Vegas, Nevada, USA",1,420
13998,374,"DVDA 8 (SSB4 Singles)","2015-03-30","2015-03-30","Las Vegas, Nevada, USA",0,1680
21196,204,"DVDA 8 (SSBM Singles)","2015-03-30","2015-03-30","Las Vegas, Nevada, USA",0,325.01
9825,245,"ESL Frühlingsmeisterschaft 2015 CS:GO Cup #5","2015-03-30","2015-03-30","Online",1,649.51
9826,328,"ESL Frühlingsmeisterschaft 2015 Hearthstone Cup #5","2015-03-30","2015-03-30","Online",0,259.81
10708,164,"Go4LoL EUNE February 2015","2015-03-30","2015-03-30","online",1,540.65
11355,151,"Team Gravity's Fight Night 2015 - #12","2015-03-30","2015-03-30","online",0,100
9980,328,"The Plantronics Invitational","2015-03-30","2015-03-30","online",0,149.04
9824,157,"125 FPS Sunday Cup #2","2015-03-29","2015-03-29","Online",0,108.9
9797,364,"Call of Duty Championship 2015","2015-03-27","2015-03-29","Los Angeles, California, USA",1,1e+06
9794,231,"Corsair Gaming Arena #1","2015-03-27","2015-03-29","Online",1,2000
9791,164,"Demacia Cup Spring 2015","2015-01-19","2015-03-29","online / Chongqing, China",1,56361.9
26575,352,"ESL Go4CrossFire #114 Europe","2015-03-29","2015-03-29","Online",1,271.7
12708,407,"ESL Go4Evolve EU #4","2015-03-29","2015-03-29","online",1,162.19
10315,328,"ESL HLS Season 2 - Week 1","2015-03-28","2015-03-29","online",0,3100
10665,274,"ESL One BF4 Spring 2015 America","2015-03-01","2015-03-29","America",1,6500
15092,151,"ESL SC2 Americas Open #9","2015-03-29","2015-03-29","online",0,50
9792,151,"Gfinity 2015 Spring Masters I (SC2)","2015-03-27","2015-03-29","London, United Kingdom",0,10000
10196,274,"Go4BF4 Cup #62","2015-03-29","2015-03-29","Online",1,108.91
11131,364,"Go4CoD:AW PS4 EU Cup #7","2015-03-29","2015-03-29","Online",1,108.9
11115,364,"Go4CoD:AW Xbone EU Cup #7","2015-03-29","2015-03-29","Online",1,108.9
9799,245,"Go4CS:GO EU #140","2015-03-29","2015-03-29","Online",1,108.6
10475,362,"Go4FIFA EU #26 (FIFA 15, PC)","2015-03-29","2015-03-29","Online",0,54.46
11557,362,"Go4FIFA EU #8 (FIFA 15, One)","2015-03-29","2015-03-29","Online",0,54.46
10564,362,"Go4FIFA EU #8 (FIFA 15, PS4)","2015-03-29","2015-03-29","Online",0,54.46
11595,362,"Go4FIFA Germany Cup #25 (FIFA 15, PC)","2015-03-29","2015-03-29","Online",0,54.46
12455,362,"Go4FIFA Germany Cup #27 (FIFA 15, One)","2015-03-29","2015-03-29","Online",0,54.46
11845,362,"Go4FIFA Germany Cup #27 (FIFA 15, PS4)","2015-03-29","2015-03-29","Online",0,54.46
10264,381,"Go4GW2 EU #22","2015-03-29","2015-03-29","Online",1,544.5
10254,381,"Go4GW2 NA #22","2015-03-29","2015-03-29","Online",1,0
10660,371,"Go4Heroes EU #17","2015-03-29","2015-03-29","online",1,100
14106,371,"Go4Heroes NA #17","2015-03-29","2015-03-29","online",1,100
9976,164,"Go4LoL EUNE #239","2015-03-29","2015-03-29","online",1,486.58
9801,164,"Go4LoL EUW #239","2015-03-29","2015-03-29","online",1,485.56
10822,151,"Go4SC2 EU #458","2015-03-29","2015-03-29","online",0,162.19
16631,351,"Go4Smite Brasil #4","2015-03-29","2015-03-29","Online",1,127.1
10581,328,"Gold Series 2015 - Hangzhou","2015-03-28","2015-03-29","Hangzhou, China",0,14967.17
11311,242,"HoN Tour Season 3 World Finals","2015-03-28","2015-03-29","Bangkok, Thailand",1,185106
9918,164,"LJL Season 1 2015","2015-01-24","2015-03-29","Japan",1,2932.3
11889,151,"Madals Showmatch: Patience vs Ryung","2015-03-29","2015-03-29","online",0,200
12019,328,"MHOC","2015-03-23","2015-03-29","Malaysia",0,125.03
20758,204,"Nichtrauchermonatlich 5","2015-03-29","2015-03-29","Austria",0,23.96
12616,151,"SC2 SEA Masters Cup #50","2015-03-29","2015-03-29","Online",0,325
9793,245,"StarLadder StarSeries - Season 12 (CS:GO)","2014-12-13","2015-03-29","Bucarest, Romania",1,38000
9795,245,"Ultimate-Arena #3","2015-03-28","2015-03-29","Paris, France",1,1524.46
9800,328,"Viagame House Cup #2","2015-03-27","2015-03-29","Stockholm, Sweden",0,25000
9798,245,"xfunction Masters II","2015-03-28","2015-03-29","Online",1,1575.78
9983,328,"ZOTAC Cup Hearthstone #3 (SEA)","2015-03-29","2015-03-29","online",0,100
9790,245,"Alienware Area 51 Cup","2015-03-27","2015-03-28","Online",1,10000
10505,151,"ASL Season 4 Challenger","2015-02-09","2015-03-28","Online",0,500
11527,151,"desRow's NA Weekly - #6","2015-03-28","2015-03-28","online",0,100
9759,245,"Dustin March Madness","2015-03-28","2015-03-28","Stockholm, Sweden",1,10000
9848,371,"ESL Heroes Major League - NA Season 1","2015-02-03","2015-03-28","online",1,4200
9934,245,"EsportFest March 2015 (CS:GO)","2015-03-28","2015-03-28","Budapest, Hungary",1,271.5
9936,231,"EsportFest March 2015 (Dota 2)","2015-03-28","2015-03-28","Budapest, Hungary",1,271.5
9937,328,"EsportFest March 2015 (Hearthstone)","2015-03-28","2015-03-28","Budapest, Hungary",0,54.3
9935,164,"EsportFest March 2015 (LoL)","2015-03-28","2015-03-28","Budapest, Hungary",1,271.5
13348,351,"Go4Smite Brasil #3","2015-03-28","2015-03-28","Online",1,123.33
9796,364,"Iron Gaming 4v4 Advanced Warfare Xbone","2015-03-28","2015-03-28","Online",1,500
19744,204,"JAB 3","2015-03-28","2015-03-28","Lafayette, Indiana",0,1810
15519,151,"Midwest Cup 5","2015-03-27","2015-03-28","online",0,300
14611,245,"MSI CS:GO March Cup 2015","2015-03-28","2015-03-28","Online",1,283.17
9809,164,"TPL Spring 2015","2015-01-12","2015-03-28","Thailand",1,7522.24
10383,328,"ZOTAC Cup Hearthstone #50 (EU)","2015-03-28","2015-03-28","Online",0,108.48
9989,371,"ZOTAC Cup HotS Monthly Finals March (EU)","2015-03-28","2015-03-28","Online",1,635.7
9856,151,"Friday Night Bad Manners KOTH - Week 14","2015-03-27","2015-03-27","online",0,50
27087,371,"Friday Night Fights #2","2015-03-27","2015-03-27","Online",1,100
14825,364,"MLG HP 250 Series 03-27","2015-03-27","2015-03-27","Online",1,680
9979,328,"DingIt Showdown Series One #1","2015-03-25","2015-03-26","online",0,850
9758,245,"Go4CS:GO February 2015 Monthly Finals","2015-03-26","2015-03-26","Online",1,545.98
9859,151,"Leifeng Cup #74","2015-03-26","2015-03-26","online",0,100
27245,371,"OGSeries PyPHeroes Cup #2","2015-03-26","2015-03-26","Online",1,105.95
9990,371,"TaKeTV's Heroes Battle Qualifier Main Event","2015-03-26","2015-03-26","online",1,216.84
9732,245,"CCS Blue Group Season 1","2015-03-24","2015-03-25","Online",1,8500
9757,245,"ESL Major League Playoffs Winter 2014/15","2015-03-10","2015-03-25","Online",1,2000
12693,164,"EU Challenger Series Spring 2015 Regular Season","2015-02-17","2015-03-25","Online",1,54618.24
9731,231,"GIGABYTE Challenge #13","2015-03-24","2015-03-25","Online",1,2183.63
9858,151,"Leifeng Cup #73","2015-03-25","2015-03-25","online",0,100
12692,164,"NA Challenger Series Spring 2015 Regular Season","2015-02-17","2015-03-25","Online",1,60000
11491,339,"NLBC #114 (USFIV)","2015-03-25","2015-03-25","Brooklyn, New York, USA",0,160
13478,204,"Smash @ Xanadu 2015-03-25 (SSBM)","2015-03-25","2015-03-25","Baltimore, Maryland, USA",0,235
9727,157,"125 FPS One Map Cup- Dismemberment","2015-03-24","2015-03-24","Online",0,300
16968,374,"CFL Smackdown 22 (SSB4)","2015-03-24","2015-03-24","Orlando, Florida",0,93
16967,204,"CFL Smackdown 22 (SSBM)","2015-03-24","2015-03-24","Orlando, Florida",0,174
9730,362,"ESL Frühlingsmeisterschaft 2015 FIFA Cup #4","2015-03-24","2015-03-24","Online",0,174.57
9729,164,"ESL Frühlingsmeisterschaft 2015 LoL Cup #4","2015-03-24","2015-03-24","Online",1,1091.11
9728,151,"ESL Frühlingsmeisterschaft 2015 SC2 Cup #4","2015-03-24","2015-03-24","Online",0,261.86
20302,204,"Get Smashed At The Foundry #38","2015-03-24","2015-03-24","San Francisco, California",0,470
9857,151,"Leifeng Cup #72","2015-03-24","2015-03-24","online",0,100
11147,364,"MLG Variant 250 Series 03-24","2015-03-24","2015-03-24","Online",1,140
13528,374,"Smash @ Xanadu 2015-03-24 (SSB4)","2015-03-24","2015-03-24","Baltimore, Maryland, USA",0,245
9716,245,"ESL Frühlingsmeisterschaft 2015 CS:GO Cup #4","2015-03-23","2015-03-23","Online",1,656.82
9715,328,"ESL Frühlingsmeisterschaft 2015 Hearthstone Cup #4","2015-03-23","2015-03-23","Online",0,262.72
9713,245,"Go4CS:GO EU #139","2015-03-23","2015-03-23","Online",1,109.35
9803,164,"Go4LoL EUW February 2015","2015-03-23","2015-03-23","online",1,540.77
9722,151,"Lycan League March #3","2015-03-23","2015-03-23","online",0,125
11356,151,"Team Gravity's Fight Night 2015 - #11","2015-03-23","2015-03-23","online",0,100
13328,151,"Underdogs Season 16","2015-03-02","2015-03-23","Online",0,501.39
9754,179,"War is Coming","2014-11-03","2015-03-23","Online and Dubai, UAE",1,110000
9755,179,"War is Coming (Individual prizes)","2014-12-01","2015-03-23","online, Dubai",0,10000
9707,157,"125 FPS Sunday Cup #1","2015-03-22","2015-03-22","Online",0,108.19
9704,328,"CN vs EU Season 2","2015-03-19","2015-03-22","Hangzhou, China",0,55913.52
9749,249,"Curleh Mustache Battle Royale 5","2015-03-20","2015-03-22","Atlanta, Georgia, USA",1,0
26381,352,"ESL Go4CrossFire #113 Europe","2015-03-22","2015-03-22","Online",1,271.7
12707,407,"ESL Go4Evolve EU #3","2015-03-22","2015-03-22","online",1,162.19
15091,151,"ESL SC2 Americas Open #8","2015-03-22","2015-03-22","online",0,50
9743,332,"Final Round 18 (BlazBlue)","2015-03-20","2015-03-22","Atlanta, Georgia, USA",0,0
9736,388,"Final Round 18 (DoA5:LR)","2015-03-20","2015-03-22","Atlanta, Georgia, USA",0,0
9751,375,"Final Round 18 (GGXrd 5v5)","2015-03-20","2015-03-22","Atlanta, Georgia, USA",1,0
9737,375,"Final Round 18 (GGXrd)","2015-03-20","2015-03-22","Atlanta, Georgia, USA",0,0
9740,260,"Final Round 18 (Injustice)","2015-03-20","2015-03-22","Atlanta, Georgia, USA",0,0
9741,333,"Final Round 18 (Killer Instinct)","2015-03-20","2015-03-22","Atlanta, Georgia, USA",0,0
9744,241,"Final Round 18 (KoFXIII)","2015-03-20","2015-03-22","Atlanta, Georgia, USA",0,0
9747,209,"Final Round 18 (Melty Blood:AA)","2015-03-20","2015-03-22","Atlanta, Georgia, USA",0,0
9748,194,"Final Round 18 (MvC2)","2015-03-20","2015-03-22","Atlanta, Georgia, USA",0,0
9742,389,"Final Round 18 (P4A Ultimax)","2015-03-20","2015-03-22","Atlanta, Georgia, USA",0,0
9745,240,"Final Round 18 (Soul Calibur V)","2015-03-20","2015-03-22","Atlanta, Georgia, USA",0,0
9752,374,"Final Round 18 (SSB4 Doubles)","2015-03-20","2015-03-22","Atlanta, Georgia, USA",1,0
9738,374,"Final Round 18 (SSB4)","2015-03-20","2015-03-22","Atlanta, Georgia, USA",0,0
9753,204,"Final Round 18 (SSBM Doubles)","2015-03-20","2015-03-22","Atlanta, Georgia, USA",1,0
9739,204,"Final Round 18 (SSBM)","2015-03-20","2015-03-22","Atlanta, Georgia, USA",0,0
9735,251,"Final Round 18 (TTT2)","2015-03-20","2015-03-22","Atlanta, Georgia, USA",0,0
9734,249,"Final Round 18 (UMvC3)","2015-03-20","2015-03-22","Atlanta, Georgia, USA",0,0
9746,390,"Final Round 18 (UN Inbirth)","2015-03-20","2015-03-22","Atlanta, Georgia, USA",0,0
